,researchExp,industryExp,internExp,greV,greQ,journalPubs,confPubs,univName,year,targetRank,admit
19370,0,0,0.0,146.0,160.0,0,0,University of Illinois Chicago,2013,78,0
19371,0,42,10.0,145.0,157.0,0,0,University of Illinois Chicago,2015,78,0
19372,0,24,0.0,158.0,155.0,0,0,University of Illinois Chicago,2014,78,0
19373,0,0,0.0,149.0,158.0,0,0,University of Illinois Chicago,2014,78,0
19374,0,0,0.0,146.0,155.0,0,0,University of Illinois Chicago,2012,78,0
19375,0,0,0.0,140.0,159.0,0,0,University of Illinois Chicago,2012,78,0
19376,0,29,0.0,147.0,161.0,0,0,University of Illinois Chicago,2014,78,0
19377,0,0,0.0,152.0,163.0,0,0,University of Illinois Chicago,2013,78,0
19378,0,0,0.0,146.0,161.0,0,0,University of Illinois Chicago,2014,78,0
19379,0,0,0.0,143.0,164.0,0,0,University of Illinois Chicago,2012,78,0
19380,0,23,0.0,154.0,157.0,0,0,University of Illinois Chicago,2015,78,0
19381,0,27,13.0,150.0,158.0,0,0,University of Illinois Chicago,2014,78,0
19382,0,0,0.0,158.0,167.0,0,0,University of Illinois Chicago,2012,78,0
19383,0,6,0.0,154.0,155.0,0,0,University of Illinois Chicago,2014,78,0
19384,0,0,0.0,155.0,161.0,0,0,University of Illinois Chicago,2013,78,0
19385,0,0,0.0,142.0,160.0,0,0,University of Illinois Chicago,2011,78,0
19386,0,0,0.0,152.0,154.0,0,0,University of Illinois Chicago,2012,78,0
19387,0,0,0.0,145.0,167.0,0,0,University of Illinois Chicago,2013,78,0
19388,0,0,0.0,158.0,164.0,0,0,University of Illinois Chicago,2012,78,0
19389,0,0,0.0,158.0,164.0,0,0,University of Illinois Chicago,2013,78,0
19390,0,0,0.0,156.0,160.0,0,0,University of Illinois Chicago,2013,78,0
19391,0,0,0.0,149.0,158.0,0,0,University of Illinois Chicago,2012,78,0
19392,0,0,0.0,153.0,166.0,0,0,University of Illinois Chicago,2011,78,0
19393,0,33,0.0,150.0,159.0,0,0,University of Illinois Chicago,2015,78,0
19394,6,7,3.0,150.0,167.0,0,0,University of Illinois Chicago,2014,78,0
19395,0,0,0.0,146.0,160.0,0,0,University of Illinois Chicago,2014,78,0
19396,0,20,6.0,154.0,170.0,0,0,University of Illinois Chicago,2015,78,0
19397,0,0,0.0,159.0,163.0,0,0,University of Illinois Chicago,2012,78,0
19398,48,48,0.0,149.0,165.0,1,0,University of Illinois Chicago,2016,78,0
19399,0,0,0.0,150.0,157.0,0,0,University of Illinois Chicago,2011,78,0
19400,0,0,0.0,157.0,165.0,0,0,University of Illinois Chicago,2013,78,0
19401,0,0,0.0,160.0,154.0,0,0,University of Illinois Chicago,2013,78,0
19402,0,0,0.0,151.0,154.0,0,0,University of Illinois Chicago,2012,78,0
19403,0,0,0.0,146.0,157.0,0,0,University of Illinois Chicago,2013,78,0
19404,0,29,0.0,149.0,156.0,0,0,University of Illinois Chicago,2015,78,0
19406,0,0,0.0,25.0,50.0,0,0,University of Illinois Chicago,,78,0
19407,0,24,7.0,149.0,166.0,2,0,University of Illinois Chicago,2016,78,0
19408,0,0,0.0,149.0,155.0,0,0,University of Illinois Chicago,2015,78,0
19409,0,0,0.0,151.0,166.0,0,0,University of Illinois Chicago,2012,78,0
19410,0,0,0.0,156.0,159.0,0,0,University of Illinois Chicago,2006,78,0
19411,0,0,0.0,164.0,166.0,0,0,University of Illinois Chicago,2006,78,0
19412,0,0,0.0,149.0,163.0,0,0,University of Illinois Chicago,2013,78,0
19413,0,24,0.0,159.0,162.0,0,0,University of Illinois Chicago,2016,78,0
19414,0,0,0.0,159.0,163.0,0,0,University of Illinois Chicago,2014,78,0
19415,0,0,0.0,154.0,162.0,0,0,University of Illinois Chicago,2013,78,0
19416,0,44,4.0,150.0,155.0,0,0,University of Illinois Chicago,2014,78,0
19417,0,0,0.0,152.0,161.0,0,0,University of Florida,2013,48,1
19418,0,21,5.0,145.0,165.0,0,0,University of Florida,2015,48,1
19419,0,0,0.0,153.0,170.0,0,0,University of Florida,2014,48,1
19420,0,17,0.0,163.0,154.0,0,0,University of Florida,2014,48,1
19421,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19422,0,0,0.0,155.0,170.0,0,0,University of Florida,2013,48,1
19423,0,0,0.0,144.0,158.0,0,0,University of Florida,2014,48,1
19424,0,0,0.0,154.0,155.0,0,0,University of Florida,,48,1
19425,0,0,0.0,158.0,166.0,0,0,University of Florida,2014,48,1
19426,0,0,0.0,150.0,168.0,0,0,University of Florida,,48,1
19427,0,0,0.0,165.0,164.0,0,0,University of Florida,2012,48,1
19428,0,0,0.0,162.0,166.0,0,0,University of Florida,2011,48,1
19429,0,18,0.0,150.0,160.0,0,0,University of Florida,2015,48,1
19430,0,0,0.0,160.0,166.0,0,0,University of Florida,2012,48,1
19431,0,0,0.0,159.0,163.0,0,0,University of Florida,2012,48,1
19432,0,0,0.0,156.0,163.0,0,0,University of Florida,2014,48,1
19433,0,0,0.0,160.0,166.0,0,0,University of Florida,2012,48,1
19434,0,0,0.0,154.0,163.0,0,0,University of Florida,2011,48,1
19435,0,0,0.0,150.0,165.0,0,0,University of Florida,2014,48,1
19436,0,0,0.0,155.0,159.0,0,0,University of Florida,2012,48,1
19437,0,0,0.0,161.0,168.0,0,0,University of Florida,2013,48,1
19438,0,0,0.0,146.0,164.0,0,0,University of Florida,2010,48,1
19439,0,0,0.0,153.0,166.0,0,0,University of Florida,2011,48,1
19440,0,0,0.0,159.0,164.0,0,0,University of Florida,2016,48,1
19441,12,0,12.0,151.0,168.0,1,1,University of Florida,2015,48,1
19442,0,0,0.0,156.0,161.0,0,0,University of Florida,2012,48,1
19443,0,0,0.0,153.0,166.0,0,0,University of Florida,2011,48,1
19444,0,0,0.0,149.0,159.0,0,0,University of Florida,2014,48,1
19445,0,0,0.0,161.0,164.0,0,0,University of Florida,2011,48,1
19446,0,20,4.0,146.0,165.0,0,0,University of Florida,2015,48,1
19447,0,47,0.0,150.0,167.0,0,0,University of Florida,2015,48,1
19448,0,0,0.0,166.0,166.0,0,0,University of Florida,2012,48,1
19449,0,0,0.0,158.0,163.0,0,0,University of Florida,2011,48,1
19450,0,0,0.0,158.0,163.0,0,0,University of Florida,2012,48,1
19451,0,0,0.0,162.0,166.0,0,0,University of Florida,2012,48,1
19452,0,0,0.0,150.0,164.0,0,0,University of Florida,2012,48,1
19453,4,28,0.0,160.0,161.0,0,0,University of Florida,2015,48,1
19454,0,0,0.0,156.0,166.0,0,0,University of Florida,2015,48,1
19455,0,0,0.0,162.0,166.0,0,0,University of Florida,2011,48,1
19456,0,0,0.0,154.0,158.0,0,0,University of Florida,2011,48,1
19457,0,0,0.0,160.0,166.0,0,0,University of Florida,2012,48,1
19458,0,0,0.0,150.0,163.0,0,0,University of Florida,2012,48,1
19459,6,0,0.0,155.0,167.0,0,0,University of Florida,2015,48,1
19460,0,0,6.0,149.0,163.0,0,0,University of Florida,2015,48,1
19461,0,0,0.0,148.0,163.0,0,0,University of Florida,2011,48,1
19462,0,0,0.0,152.0,165.0,0,0,University of Florida,2013,48,1
19463,0,0,0.0,170.0,141.0,0,0,University of Florida,2011,48,1
19464,0,0,0.0,151.0,161.0,0,0,University of Florida,2011,48,1
19465,0,0,0.0,164.0,166.0,0,0,University of Florida,2013,48,1
19466,0,0,0.0,158.0,166.0,0,0,University of Florida,2010,48,1
19467,0,0,0.0,156.0,160.0,0,0,University of Florida,2011,48,1
19468,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19469,0,0,0.0,157.0,165.0,0,0,University of Florida,2013,48,1
19470,0,0,0.0,163.0,163.0,0,0,University of Florida,2012,48,1
19471,0,0,0.0,164.0,166.0,0,0,University of Florida,2012,48,1
19472,0,0,0.0,151.0,168.0,0,0,University of Florida,2012,48,1
19473,0,0,0.0,160.0,164.0,0,0,University of Florida,2011,48,1
19474,0,0,2.0,154.0,167.0,0,0,University of Florida,2015,48,1
19475,0,0,0.0,162.0,170.0,0,0,University of Florida,2013,48,1
19476,2,0,4.0,160.0,168.0,0,0,University of Florida,2015,48,1
19477,0,0,0.0,153.0,156.0,0,0,University of Florida,2011,48,1
19478,0,0,0.0,160.0,157.0,0,0,University of Florida,2011,48,1
19479,0,0,0.0,153.0,165.0,0,0,University of Florida,2013,48,1
19480,0,0,0.0,155.0,166.0,0,0,University of Florida,2012,48,1
19481,0,0,0.0,155.0,166.0,0,0,University of Florida,2012,48,1
19482,0,0,0.0,152.0,152.0,0,0,University of Florida,,48,1
19483,0,0,0.0,162.0,158.0,0,0,University of Florida,2012,48,1
19484,0,0,0.0,166.0,166.0,0,0,University of Florida,2011,48,1
19485,0,24,8.0,150.0,170.0,1,1,University of Florida,2015,48,1
19486,0,0,0.0,156.0,161.0,0,0,University of Florida,2012,48,1
19487,0,0,0.0,147.0,156.0,0,0,University of Florida,2012,48,1
19488,0,0,0.0,164.0,164.0,0,0,University of Florida,2012,48,1
19489,0,0,0.0,148.0,156.0,0,0,University of Florida,2015,48,1
19490,0,0,0.0,162.0,166.0,0,0,University of Florida,2014,48,1
19491,0,0,0.0,150.0,170.0,0,0,University of Florida,2013,48,1
19492,0,0,0.0,152.0,161.0,0,0,University of Florida,2011,48,1
19493,0,0,0.0,155.0,168.0,0,0,University of Florida,2013,48,1
19494,0,0,0.0,156.0,164.0,0,0,University of Florida,2013,48,1
19495,0,0,0.0,159.0,166.0,0,0,University of Florida,2012,48,1
19496,0,0,0.0,162.0,166.0,0,0,University of Florida,2011,48,1
19497,0,0,0.0,143.0,159.0,0,0,University of Florida,2012,48,1
19498,0,0,0.0,155.0,160.0,0,0,University of Florida,2014,48,1
19499,0,0,0.0,158.0,154.0,0,0,University of Florida,2012,48,1
19500,0,0,0.0,148.0,152.0,0,0,University of Florida,2012,48,1
19501,0,24,6.0,152.0,170.0,0,0,University of Florida,2015,48,1
19504,0,0,0.0,156.0,159.0,0,0,University of Florida,2012,48,1
19505,0,0,0.0,160.0,163.0,0,0,University of Florida,2013,48,1
19506,0,0,1.0,157.0,165.0,0,0,University of Florida,2014,48,1
19507,0,0,0.0,163.0,166.0,0,0,University of Florida,2006,48,1
19508,0,0,0.0,160.0,168.0,0,0,University of Florida,2015,48,1
19509,0,30,0.0,158.0,162.0,0,0,University of Florida,2015,48,1
19510,0,0,0.0,168.0,167.0,0,0,University of Florida,2014,48,1
19512,0,0,0.0,154.0,170.0,0,0,University of Florida,2013,48,1
19513,8,0,1.0,156.0,162.0,1,2,University of Florida,2015,48,1
19514,0,0,0.0,156.0,161.0,0,0,University of Florida,2013,48,1
19515,0,0,0.0,161.0,159.0,0,0,University of Florida,2013,48,1
19516,0,0,0.0,150.0,162.0,0,0,University of Florida,2013,48,1
19517,0,0,0.0,149.0,159.0,0,0,University of Florida,,48,1
19518,0,0,0.0,155.0,162.0,0,0,University of Florida,2014,48,1
19519,0,0,0.0,162.0,166.0,0,0,University of Florida,2011,48,1
19520,0,0,0.0,148.0,164.0,0,0,University of Florida,2013,48,1
19521,0,0,8.0,153.0,168.0,0,0,University of Florida,2015,48,1
19522,0,0,0.0,162.0,160.0,0,0,University of Florida,2012,48,1
19523,0,0,0.0,154.0,158.0,0,0,University of Florida,2011,48,1
19524,0,0,0.0,162.0,166.0,0,0,University of Florida,2011,48,1
19525,0,0,0.0,147.0,160.0,0,0,University of Florida,2013,48,1
19526,0,0,0.0,158.0,165.0,0,0,University of Florida,2014,48,1
19527,0,0,0.0,156.0,168.0,0,0,University of Florida,2013,48,1
19528,0,0,0.0,145.0,166.0,0,0,University of Florida,2013,48,1
19529,0,0,0.0,150.0,169.0,0,0,University of Florida,2013,48,1
19530,0,0,0.0,155.0,167.0,0,0,University of Florida,2013,48,1
19531,0,0,0.0,152.0,166.0,0,0,University of Florida,,48,1
19532,0,0,0.0,158.0,158.0,0,0,University of Florida,2012,48,1
19533,0,0,0.0,158.0,164.0,0,0,University of Florida,2011,48,1
19534,0,0,0.0,157.0,164.0,0,0,University of Florida,2012,48,1
19535,0,0,0.0,43.0,44.0,0,0,University of Florida,2012,48,1
19537,0,0,0.0,160.0,166.0,0,0,University of Florida,2012,48,1
19538,0,0,0.0,155.0,162.0,0,0,University of Florida,2012,48,1
19539,0,0,0.0,160.0,159.0,0,0,University of Florida,2012,48,1
19540,0,0,0.0,146.0,155.0,0,0,University of Florida,2011,48,1
19541,0,0,0.0,154.0,169.0,0,0,University of Florida,2013,48,1
19542,0,0,0.0,163.0,157.0,0,0,University of Florida,2012,48,1
19543,0,0,0.0,154.0,166.0,0,0,University of Florida,2012,48,1
19544,0,0,0.0,159.0,160.0,0,0,University of Florida,2011,48,1
19545,0,0,0.0,170.0,148.0,0,0,University of Florida,2012,48,1
19546,0,0,0.0,144.0,156.0,0,0,University of Florida,2012,48,1
19547,0,0,0.0,163.0,163.0,0,0,University of Florida,2006,48,1
19548,0,0,0.0,157.0,160.0,0,0,University of Florida,2010,48,1
19549,0,0,0.0,153.0,162.0,0,0,University of Florida,2014,48,1
19550,0,0,0.0,157.0,159.0,0,0,University of Florida,2012,48,1
19551,0,30,0.0,156.0,156.0,0,0,University of Florida,2015,48,1
19552,0,0,0.0,156.0,166.0,0,0,University of Florida,2011,48,1
19553,0,0,0.0,164.0,159.0,0,0,University of Florida,2012,48,1
19554,0,0,0.0,155.0,162.0,0,0,University of Florida,2015,48,1
19555,0,0,0.0,161.0,166.0,0,0,University of Florida,2011,48,1
19556,0,0,0.0,150.0,160.0,0,0,University of Florida,2014,48,1
19557,0,0,0.0,151.0,161.0,0,0,University of Florida,2014,48,1
19559,0,0,0.0,168.0,166.0,0,0,University of Florida,2011,48,1
19560,0,0,0.0,158.0,170.0,0,0,University of Florida,2012,48,1
19561,0,0,0.0,157.0,166.0,0,0,University of Florida,2012,48,1
19562,0,0,0.0,165.0,159.0,0,0,University of Florida,2012,48,1
19563,0,0,0.0,165.0,157.0,0,0,University of Florida,2011,48,1
19564,0,0,0.0,154.0,154.0,0,0,University of Florida,2011,48,1
19565,0,0,0.0,164.0,166.0,0,0,University of Florida,2012,48,1
19566,0,24,24.0,161.0,164.0,0,0,University of Florida,2015,48,1
19567,0,0,0.0,162.0,164.0,0,0,University of Florida,2006,48,1
19568,0,0,0.0,155.0,160.0,0,0,University of Florida,2013,48,1
19569,0,0,0.0,154.0,164.0,0,0,University of Florida,2011,48,1
19570,0,24,6.0,156.0,164.0,0,0,University of Florida,2015,48,1
19571,0,0,0.0,158.0,162.0,2,1,University of Florida,2015,48,1
19572,0,0,0.0,154.0,157.0,0,0,University of Florida,2012,48,1
19573,0,0,0.0,163.0,164.0,0,0,University of Florida,2011,48,1
19574,0,0,0.0,163.0,160.0,0,0,University of Florida,2012,48,1
19575,0,0,0.0,165.0,166.0,0,0,University of Florida,2014,48,1
19576,0,14,0.0,160.0,164.0,0,0,University of Florida,2014,48,1
19578,0,51,0.0,152.0,166.0,0,0,University of Florida,2015,48,1
19579,0,0,0.0,153.0,158.0,0,0,University of Florida,2014,48,1
19580,0,0,0.0,152.0,159.0,0,0,University of Florida,2014,48,1
19581,0,48,0.0,152.0,164.0,0,0,University of Florida,2014,48,1
19582,0,0,4.0,160.0,169.0,0,0,University of Florida,2015,48,1
19583,0,0,0.0,158.0,156.0,0,0,University of Florida,2011,48,1
19584,0,0,0.0,154.0,164.0,0,0,University of Florida,2012,48,1
19585,0,0,4.0,160.0,168.0,2,0,University of Florida,2015,48,1
19586,0,0,0.0,155.0,168.0,0,0,University of Florida,2013,48,1
19587,0,0,0.0,154.0,163.0,0,0,University of Florida,2012,48,1
19588,2,6,0.0,156.0,162.0,0,0,University of Florida,2015,48,1
19589,0,0,0.0,158.0,155.0,0,0,University of Florida,2014,48,1
19590,0,0,0.0,151.0,166.0,0,0,University of Florida,2011,48,1
19591,0,0,0.0,156.0,160.0,0,0,University of Florida,2014,48,1
19592,0,0,0.0,164.0,166.0,0,0,University of Florida,2013,48,1
19593,0,18,0.0,156.0,166.0,1,0,University of Florida,2015,48,1
19594,0,0,0.0,143.0,160.0,0,0,University of Florida,2013,48,1
19595,0,0,0.0,165.0,166.0,0,0,University of Florida,2011,48,1
19596,0,0,0.0,143.0,160.0,0,0,University of Florida,2013,48,1
19597,0,0,0.0,156.0,161.0,0,0,University of Florida,2011,48,1
19598,0,0,0.0,158.0,162.0,0,0,University of Florida,2012,48,1
19599,0,0,0.0,168.0,159.0,0,0,University of Florida,2012,48,1
19600,0,0,0.0,153.0,170.0,0,0,University of Florida,2013,48,1
19601,0,0,0.0,156.0,160.0,0,0,University of Florida,2007,48,1
19602,0,0,0.0,157.0,170.0,0,0,University of Florida,2014,48,1
19603,0,0,0.0,160.0,157.0,0,0,University of Florida,2011,48,1
19604,0,0,0.0,162.0,168.0,0,0,University of Florida,2014,48,1
19605,0,0,0.0,151.0,163.0,0,0,University of Florida,2013,48,1
19606,0,0,0.0,158.0,166.0,0,0,University of Florida,2012,48,1
19607,0,0,0.0,156.0,160.0,0,0,University of Florida,2012,48,1
19608,0,0,0.0,161.0,158.0,0,0,University of Florida,2012,48,1
19609,0,0,0.0,158.0,160.0,0,0,University of Florida,2012,48,1
19610,0,0,0.0,152.0,159.0,0,0,University of Florida,2012,48,1
19611,0,38,0.0,158.0,161.0,0,0,University of Florida,2015,48,1
19612,0,0,0.0,158.0,164.0,0,0,University of Florida,2014,48,1
19613,0,0,1.0,153.0,164.0,0,3,University of Florida,2015,48,1
19614,0,0,0.0,157.0,165.0,0,0,University of Florida,2013,48,1
19615,0,0,0.0,156.0,159.0,0,0,University of Florida,2012,48,1
19616,0,0,0.0,155.0,162.0,0,0,University of Florida,2012,48,1
19617,0,0,0.0,162.0,160.0,0,0,University of Florida,2011,48,1
19618,0,1,2.0,147.0,163.0,0,0,University of Florida,2015,48,1
19619,0,0,0.0,157.0,155.0,0,0,University of Florida,2014,48,1
19620,0,0,0.0,163.0,161.0,0,0,University of Florida,2011,48,1
19621,0,0,0.0,162.0,166.0,0,0,University of Florida,2012,48,1
19622,0,28,0.0,152.0,169.0,0,0,University of Florida,2015,48,1
19623,0,0,0.0,138.0,161.0,0,0,University of Florida,2013,48,1
19624,0,0,0.0,165.0,165.0,0,0,University of Florida,2013,48,1
19625,0,0,0.0,154.0,170.0,0,0,University of Florida,2013,48,1
19626,9,24,4.0,163.0,166.0,0,0,University of Florida,2015,48,1
19627,0,0,0.0,170.0,166.0,0,0,University of Florida,2011,48,1
19628,12,0,6.0,162.0,160.0,0,1,University of Florida,2014,48,1
19629,0,0,0.0,152.0,161.0,0,0,University of Florida,2014,48,1
19630,0,87,0.0,150.0,159.0,0,0,University of Florida,2014,48,1
19631,0,0,0.0,154.0,163.0,0,0,University of Florida,2013,48,1
19632,0,31,0.0,150.0,166.0,0,0,University of Florida,,48,1
19633,0,0,0.0,151.0,164.0,0,0,University of Florida,2013,48,1
19634,0,0,0.0,157.0,162.0,0,0,University of Florida,2013,48,1
19635,0,0,0.0,156.0,166.0,0,0,University of Florida,2011,48,1
19636,0,0,0.0,153.0,166.0,0,0,University of Florida,2012,48,1
19637,0,0,0.0,162.0,166.0,0,0,University of Florida,,48,1
19638,0,0,0.0,160.0,164.0,0,0,University of Florida,2015,48,1
19639,0,0,0.0,143.0,156.0,0,0,University of Florida,2012,48,1
19640,0,0,0.0,151.0,157.0,0,0,University of Florida,2011,48,1
19642,0,0,0.0,158.0,157.0,0,0,University of Florida,2012,48,1
19643,0,0,0.0,157.0,159.0,0,0,University of Florida,2011,48,1
19644,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19645,0,0,0.0,160.0,166.0,0,0,University of Florida,2006,48,1
19646,0,0,0.0,152.0,166.0,0,0,University of Florida,2012,48,1
19647,0,0,0.0,162.0,160.0,0,0,University of Florida,2011,48,1
19648,0,0,0.0,168.0,163.0,0,0,University of Florida,2012,48,1
19649,0,17,0.0,148.0,161.0,0,0,University of Florida,2015,48,1
19650,0,0,0.0,155.0,164.0,0,0,University of Florida,2014,48,1
19651,0,0,0.0,153.0,159.0,0,0,University of Florida,2014,48,1
19652,0,0,0.0,158.0,164.0,0,0,University of Florida,2013,48,1
19653,0,0,0.0,157.0,166.0,0,0,University of Florida,2012,48,1
19654,0,0,0.0,158.0,163.0,0,0,University of Florida,2012,48,1
19655,0,0,0.0,152.0,157.0,0,0,University of Florida,2012,48,1
19656,0,0,0.0,162.0,164.0,0,0,University of Florida,2011,48,1
19657,0,0,0.0,156.0,161.0,0,0,University of Florida,2007,48,1
19658,0,0,0.0,154.0,164.0,0,0,University of Florida,2012,48,1
19659,0,0,0.0,162.0,163.0,0,0,University of Florida,2012,48,1
19660,0,0,0.0,153.0,166.0,0,0,University of Florida,2011,48,1
19661,0,24,0.0,153.0,158.0,0,0,University of Florida,2015,48,1
19662,0,0,0.0,146.0,166.0,0,0,University of Florida,2011,48,1
19663,0,0,0.0,165.0,166.0,0,0,University of Florida,2012,48,1
19664,0,0,0.0,156.0,150.0,0,0,University of Florida,2013,48,1
19665,0,0,0.0,165.0,163.0,0,0,University of Florida,2009,48,1
19666,0,0,0.0,154.0,157.0,0,0,University of Florida,2012,48,1
19667,0,0,0.0,156.0,164.0,0,0,University of Florida,,48,1
19668,0,0,0.0,156.0,159.0,0,0,University of Florida,2012,48,1
19669,0,0,0.0,169.0,166.0,0,0,University of Florida,2011,48,1
19670,0,0,0.0,154.0,162.0,0,0,University of Florida,2013,48,1
19671,0,0,0.0,154.0,166.0,0,0,University of Florida,2011,48,1
19672,0,0,2.0,150.0,160.0,0,0,University of Florida,2015,48,1
19673,0,0,0.0,153.0,169.0,0,0,University of Florida,2012,48,1
19674,0,0,0.0,148.0,164.0,0,0,University of Florida,2010,48,1
19675,0,0,0.0,30.0,47.0,0,0,University of Florida,2011,48,1
19676,0,0,0.0,159.0,158.0,0,0,University of Florida,2013,48,1
19677,0,0,0.0,158.0,161.0,0,0,University of Florida,2012,48,1
19678,0,0,0.0,162.0,160.0,0,0,University of Florida,2012,48,1
19679,0,0,0.0,151.0,161.0,0,0,University of Florida,2013,48,1
19680,0,0,0.0,151.0,164.0,0,0,University of Florida,2012,48,1
19681,0,0,0.0,157.0,159.0,0,0,University of Florida,2013,48,1
19682,0,0,0.0,149.0,162.0,0,0,University of Florida,2013,48,1
19683,0,0,0.0,148.0,160.0,0,0,University of Florida,2012,48,1
19684,0,0,0.0,160.0,164.0,0,0,University of Florida,2012,48,1
19685,0,0,0.0,151.0,160.0,0,0,University of Florida,,48,1
19686,0,20,0.0,157.0,164.0,0,0,University of Florida,2015,48,1
19687,0,0,0.0,162.0,167.0,0,0,University of Florida,2013,48,1
19688,0,0,0.0,154.0,166.0,0,0,University of Florida,2012,48,1
19689,0,0,0.0,150.0,165.0,0,0,University of Florida,,48,1
19690,0,0,0.0,151.0,165.0,0,0,University of Florida,2014,48,1
19691,0,0,0.0,165.0,166.0,0,0,University of Florida,2011,48,1
19692,0,0,0.0,158.0,166.0,0,0,University of Florida,2012,48,1
19694,0,0,0.0,156.0,164.0,0,0,University of Florida,2006,48,1
19695,0,0,0.0,161.0,164.0,0,0,University of Florida,2011,48,1
19696,0,0,0.0,162.0,160.0,0,0,University of Florida,2012,48,1
19697,0,24,0.0,168.0,168.0,0,0,University of Florida,2014,48,1
19698,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19699,0,0,0.0,160.0,159.0,0,0,University of Florida,2013,48,1
19700,0,0,0.0,153.0,150.0,0,0,University of Florida,2014,48,1
19701,0,38,0.0,149.0,154.0,0,0,University of Florida,2015,48,1
19702,0,0,0.0,151.0,155.0,0,0,University of Florida,2011,48,1
19704,0,0,0.0,154.0,164.0,0,0,University of Florida,2012,48,1
19705,0,0,0.0,143.0,156.0,0,0,University of Florida,2014,48,1
19706,0,0,0.0,158.0,163.0,0,0,University of Florida,2013,48,1
19707,0,0,0.0,160.0,159.0,0,0,University of Florida,2011,48,1
19708,0,0,0.0,149.0,154.0,0,0,University of Florida,2014,48,1
19709,0,0,0.0,157.0,163.0,0,0,University of Florida,2012,48,1
19710,0,0,0.0,152.0,166.0,0,0,University of Florida,2012,48,1
19711,10,16,1.0,167.0,166.0,0,0,University of Florida,2015,48,1
19712,0,0,0.0,162.0,161.0,0,1,University of Florida,,48,1
19713,0,0,0.0,151.0,152.0,0,0,University of Florida,2011,48,1
19714,0,0,0.0,158.0,166.0,0,0,University of Florida,2012,48,1
19715,0,0,0.0,151.0,155.0,0,0,University of Florida,2012,48,1
19716,0,51,0.0,153.0,166.0,0,0,University of Florida,2015,48,1
19717,0,0,0.0,151.0,166.0,0,0,University of Florida,2011,48,1
19718,0,0,0.0,163.0,161.0,0,0,University of Florida,2014,48,1
19720,0,0,0.0,152.0,161.0,0,0,University of Florida,2011,48,1
19721,0,0,0.0,150.0,164.0,0,0,University of Florida,2013,48,1
19722,0,0,0.0,152.0,167.0,0,0,University of Florida,2014,48,1
19723,0,0,0.0,149.0,161.0,0,0,University of Florida,2011,48,1
19724,0,0,0.0,160.0,161.0,0,0,University of Florida,2011,48,1
19725,0,22,2.0,151.0,160.0,0,0,University of Florida,2014,48,1
19726,0,46,0.0,163.0,163.0,0,0,University of Florida,2016,48,1
19727,0,0,0.0,162.0,166.0,0,0,University of Florida,2012,48,1
19728,0,0,0.0,152.0,159.0,0,0,University of Florida,2014,48,1
19729,0,0,0.0,157.0,166.0,0,0,University of Florida,2011,48,1
19730,0,0,0.0,154.0,159.0,0,0,University of Florida,2013,48,1
19731,6,84,3.0,152.0,162.0,0,1,University of Florida,2015,48,1
19732,0,0,0.0,160.0,163.0,0,0,University of Florida,2012,48,1
19733,0,0,0.0,161.0,161.0,0,0,University of Florida,2014,48,1
19734,0,0,0.0,158.0,166.0,0,0,University of Florida,2010,48,1
19735,0,0,0.0,160.0,160.0,0,0,University of Florida,2012,48,1
19736,0,0,0.0,161.0,163.0,0,0,University of Florida,2011,48,1
19737,0,0,0.0,160.0,162.0,0,0,University of Florida,2014,48,1
19738,0,21,1.0,152.0,165.0,0,0,University of Florida,2014,48,1
19739,0,0,0.0,164.0,164.0,0,0,University of Florida,2012,48,1
19740,0,0,0.0,160.0,159.0,0,0,University of Florida,2012,48,1
19741,0,0,0.0,150.0,162.0,0,0,University of Florida,,48,1
19742,0,0,0.0,154.0,166.0,0,0,University of Florida,2012,48,1
19743,0,0,3.0,152.0,157.0,1,3,University of Florida,2015,48,1
19744,0,22,5.0,158.0,162.0,0,0,University of Florida,2014,48,1
19745,0,0,0.0,160.0,167.0,0,0,University of Florida,2013,48,1
19747,0,0,0.0,158.0,165.0,0,0,University of Florida,2013,48,1
19748,0,0,0.0,153.0,168.0,1,0,University of Florida,2015,48,1
19749,0,0,0.0,146.0,160.0,0,0,University of Florida,2015,48,1
19750,0,106,0.0,155.0,167.0,0,0,University of Florida,2015,48,1
19751,0,0,0.0,160.0,166.0,0,0,University of Florida,,48,1
19752,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19753,0,0,0.0,146.0,166.0,0,0,University of Florida,2011,48,1
19754,0,0,0.0,150.0,162.0,0,0,University of Florida,2013,48,1
19755,0,0,0.0,158.0,166.0,0,0,University of Florida,2011,48,1
19756,0,0,0.0,152.0,157.0,0,0,University of Florida,2014,48,1
19757,0,0,0.0,150.0,166.0,0,0,University of Florida,2012,48,1
19758,0,0,0.0,160.0,161.0,0,0,University of Florida,2011,48,1
19759,0,0,0.0,152.0,156.0,0,0,University of Florida,2011,48,1
19760,0,0,0.0,157.0,161.0,0,0,University of Florida,2012,48,1
19761,0,36,3.0,153.0,166.0,0,0,University of Florida,2015,48,1
19762,0,0,0.0,151.0,166.0,0,0,University of Florida,2011,48,1
19763,0,0,0.0,160.0,170.0,0,0,University of Florida,2013,48,1
